"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1947-11","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","31.75","","","","2"
"1947-11","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","49.76","","","","2"
"1947-11","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.90","","","","2"
"1947-11","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","5.46","","","","2"
"1947-11","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","7.84","","","","2"
"1947-11","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","8.89","","","","2"
"1947-12","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","105.96","","","","2"
"1947-12","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.52","","","","2"
"1947-12","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.60","","","","2"
"1947-12","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.89","","","","2"
"1947-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.71","","","","2"
"1947-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","27.57","","","","2"
"1947-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","45.82","","","","2"
"1947-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.35","","","","2"
"1947-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.81","","","","2"
"1947-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","6.72","","","","2"
"1947-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","9.49","","","","2"
"1948-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","104.82","","","","2"
"1948-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.56","","","","2"
"1948-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.51","","","","2"
"1948-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","2.83","","","","2"
"1948-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","3.00","","","","2"
"1948-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","29.68","","","","2"
"1948-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","44.15","","","","2"
"1948-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.10","","","","2"
"1948-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.07","","","","2"
"1948-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","6.87","","","","2"
"1948-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","8.61","","","","2"
"1948-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","107.30","","","","2"
"1948-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.65","","","","2"
"1948-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.38","","","","2"
"1948-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.45","","","","2"
"1948-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.67","","","","2"
"1948-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","29.35","","","","2"
"1948-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","47.54","","","","2"
"1948-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.40","","","","2"
"1948-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","2.68","","","","2"
"1948-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","6.29","","","","2"
"1948-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","9.54","","","","2"
"1948-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","110.90","","","","2"
"1948-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.51","","","","2"
"1948-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.34","","","","2"
"1948-03","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.51","","","","2"
"1948-03","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.43","","","","2"
"1948-03","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","31.85","","","","2"
"1948-03","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","47.96","","","","2"
"1948-03","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","6.34","","","","2"
"1948-03","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.09","","","","2"
"1948-03","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","5.91","","","","2"
"1948-03","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","9.47","","","","2"
"1948-04","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","108.85","","","","2"
"1948-04","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.53","","","","2"
"1948-04","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.40","","","","2"
"1948-04","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.70","","","","2"
"1948-04","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.84","","","","2"
"1948-04","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","30.31","","","","2"
"1948-04","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","47.60","","","","2"
"1948-04","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.49","","","","2"
"1948-04","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.34","","","","2"
"1948-04","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","5.97","","","","2"
"1948-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","9.20","","","","2"
"1948-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","106.89","","","","2"
"1948-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.61","","","","2"
"1948-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.55","","","","2"
"1948-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.45","","","","2"
"1948-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.89","","","","2"
"1948-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","30.16","","","","2"
"1948-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","45.29","","","","2"
"1948-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.86","","","","2"
"1948-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.02","","","","2"
"1948-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","6.36","","","","2"
"1948-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","9.31","","","","2"
"1948-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","107.55","","","","2"
"1948-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.71","","","","2"
"1948-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.42","","","","2"
"1948-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","4.48","","","","2"
"1948-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.78","","","","2"
"1948-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","30.81","","","","2"
"1948-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","45.46","","","","2"
"1948-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.85","","","","2"
"1948-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.24","","","","2"
"1948-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","5.80","","","","2"
"1948-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","8.71","","","","2"
"1948-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","99.16","","","","2"
"1948-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.67","","","","2"
"1948-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.48","","","","2"
"1948-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.22","","","","2"
"1948-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.46","","","","2"
"1948-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","28.53","","","","2"
"1948-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","40.91","","","","2"
"1948-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","5.75","","","","2"
"1948-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","3.69","","","","2"
"1948-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","6.08","","","","2"
"1948-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","8.04","","","","2"
"1948-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","88.83","","","","2"
"1948-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","0.52","","","","2"
"1948-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","0.50","","","","2"
"1948-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","3.50","","","","2"
"1948-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","2.73","","","","2"
